south_north,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190
167,6.274382,6.02103,5.5053887,5.5214505,5.5048146,6.038627,6.2495275,6.4617715,6.224728,6.5011525,6.81504,7.037391,7.0033145,6.6751623,6.558217,6.8291674,6.9692893,6.9084663,6.6024885,6.688829,6.2398863,6.063909,6.428221,6.3611727,6.382378,6.933441,6.798768,9.383953,6.6374574,6.3921103,6.4737787,6.8352876,6.908577,6.70357,6.976273,6.9487605,6.8594623,6.8334117,5.7666335,3.7912633,0.5093352,4.2820225,6.824821,7.9218183,10.831018,11.0036745,10.939684,11.049929,11.042253,10.674057,10.630962,10.739954,10.676975,10.99508,5.7449026,4.5217743,4.747145,6.0854535,6.5495543,6.8583026,6.930131,6.8505316,6.7026715,6.5720096,5.644532,5.29441,5.0308623,4.6127496,4.1354213,4.0295253,4.1100326,4.464167,4.7767296,4.634073,4.5216513,4.4279833,4.203613,4.1572423,4.142579,4.1271086,4.0022597,3.918125,3.892457,3.9298236,3.9816868,3.6009102,3.1142359,2.9633043,2.4955423,2.0491128,2.1306376,2.1079757,2.0187633,1.8952053,1.5797232,1.6708745,1.863912,2.156065,2.077025,1.9607913,2.0044203,1.7852888,1.767063,2.2188597,2.6147008,2.5871484,2.5224311,2.3982913,2.4682243,2.39387,2.1673996,2.4044971,2.5054579,2.5700576,2.8478992,3.0162003,2.9300876,3.243758,3.453389,3.3136063,3.4443362,3.6045086,3.4391458,3.2245512,3.3269749,3.4244041,3.2092242,2.7976975,3.0697672,3.7872112,4.7726703,5.3803196,5.219148,5.0158453,5.408351,5.686375,5.9581566,6.229754,6.040321,5.965419,6.5750184,6.981342,6.963527,7.0782275,6.5665812,6.3043833,4.88059,4.8320756,5.332426,5.6338615,5.844857,6.8411436,7.1120467,6.806844,6.0860567,5.750666,5.3857355,5.7157884,5.9130993,5.9310694,6.5681415,6.7396855,5.701501,4.8439894,4.949611,6.581395,8.533869,8.299441,7.2737594,6.8870254,6.7721,6.4783506,5.81279,5.303946,5.792965,6.486682,6.612383,6.522519,6.573385,6.4929423,6.4485455,6.519884,6.9394345,7.501622,7.473834,6.1841426,7.252753,8.989371,10.217085,10.925771,10.636769
168,6.2271748,6.056282,6.0010996,5.553175,5.378143,5.968697,6.2721653,6.5111017,6.3854804,6.401595,6.4282894,7.332973,7.1921124,6.523414,6.401641,6.6100216,6.930277,6.919947,6.9762163,6.7978635,6.558958,6.8794613,6.5321274,6.9122562,7.09452,6.702057,6.5162168,9.334048,6.7725477,5.998035,6.1146426,6.5190396,6.5928025,6.532266,6.9783545,6.819606,6.6735134,6.167869,5.074647,3.9976237,1.2073632,3.2504995,1.4124162,4.100059,6.5389395,8.425669,8.941634,9.17597,10.577742,10.20085,10.737376,10.869955,10.818447,7.9397388,3.7367253,4.347922,5.2207594,6.0385146,6.5426316,7.151675,7.3400393,7.0372887,6.832237,6.5722127,5.971642,5.508023,5.2178946,4.994171,4.675206,4.2924147,4.0579443,4.1338987,4.56549,4.6764674,4.5827303,4.6228867,4.509323,4.410058,4.3823004,4.244065,3.993608,3.8879826,3.9747674,3.9569764,3.7423675,3.2709002,3.0373824,2.8052294,2.4655244,2.391087,2.3923337,2.3057518,2.2047613,1.9667373,1.8973769,2.0830958,2.1508036,2.2791128,2.0685537,1.9497659,2.0690942,1.9916601,2.1133087,2.4612937,2.446116,2.43583,2.3880632,2.3213892,2.4890866,2.1499834,1.9284059,2.3726594,2.9126842,2.7619882,2.537155,2.4641266,2.658055,3.3231611,3.5381963,3.3302238,3.4312441,3.4789526,3.2220747,3.1467648,3.3492022,3.5942547,3.5608175,3.2529137,3.231079,3.523882,4.070484,4.9016485,4.9911923,4.659199,5.172264,5.9296823,6.2613626,6.316907,6.08067,5.9643164,6.154815,7.0930386,6.718593,7.0759926,7.2904315,7.158497,6.236536,5.751476,4.457682,4.8221507,5.8416734,6.734135,6.6980724,5.885533,5.496748,6.4008975,6.3285046,4.937166,4.0101194,4.754883,6.1098933,6.3086395,5.3538985,5.005172,5.3484616,6.1859016,7.0138483,7.1643124,7.011589,6.5044847,5.81221,5.740882,5.6153398,5.3440514,5.6783953,6.428017,6.7596235,6.766159,7.008733,6.9639406,6.3411727,5.8348293,6.436747,7.153639,7.374772,5.745338,5.9777236,8.143441,9.518952,9.550942,10.289617
169,6.1849155,6.1784244,5.677951,5.2733502,5.293176,6.506418,6.4901195,6.625869,6.5042715,6.8799257,6.6669846,7.2451034,8.558431,6.9341497,6.7469463,6.8567176,6.6576324,7.0182467,6.7759027,6.7021775,6.6763396,6.7647624,7.6118603,7.1567984,7.1828265,6.575376,7.101243,6.378464,5.9975824,5.662456,5.832937,6.289688,6.106099,6.2351794,6.726831,6.8288603,6.448625,5.6217303,4.6465063,4.686762,2.852953,3.084142,2.8360872,3.032868,2.1159248,5.2135954,7.114964,7.6191235,7.771499,6.573866,6.300426,6.4183297,6.936076,3.3079364,4.3142385,5.2141585,6.186905,6.3793235,6.3271494,7.2214394,7.613897,7.334577,6.6430016,6.060427,5.872076,5.698801,5.3755627,5.3172674,5.0003576,4.589696,4.305241,4.233362,4.5211864,4.695208,4.737181,4.7179775,4.705878,4.5704,4.47611,4.304902,4.029708,3.9112322,3.8369308,3.5734224,3.2454736,2.9399524,2.7686753,2.7073913,2.7070093,2.6746647,2.599041,2.6472106,2.7191455,2.5915115,2.4837203,2.366597,2.2137468,1.9871575,1.8913212,2.2402387,2.2948964,2.0991154,2.204587,2.3097956,2.3117156,2.2855108,2.1612964,2.1994267,2.517227,2.1733243,1.8557943,2.3832557,2.995793,2.692717,2.4405434,2.489415,2.3966107,2.8925061,3.2681508,3.33583,3.4922473,3.5717432,3.280619,3.1428323,3.1352453,3.272729,3.714998,3.8297727,3.5423334,3.4886363,3.8508928,4.4766927,4.683495,4.4324307,4.720988,5.5611477,6.164411,6.045266,5.667997,5.7647767,6.1931553,6.570897,7.2153487,7.254706,7.8506184,7.793153,6.8903427,6.5976834,5.166315,4.608338,5.7367053,6.765983,6.565326,5.2206297,4.800986,6.3888335,6.747197,3.9739487,2.9906683,4.240098,5.466346,5.880543,5.1356425,5.1014166,5.651061,5.748181,5.649975,5.8197575,6.443688,6.312611,6.1979623,5.802071,5.9472375,5.6203094,5.618333,6.133334,6.680255,6.7993894,7.0639977,7.262973,6.585736,5.5787616,6.103566,6.76973,7.054102,5.415957,5.4765735,7.6920233,8.722809,9.96348,9.480758
170,5.724476,6.1262717,5.63812,5.474795,5.4201927,7.5423865,6.9071436,6.198763,6.449125,6.225289,6.5387053,6.871219,7.0111737,7.136331,7.05129,7.2042327,6.980235,6.942118,6.7472873,7.0067883,7.071381,7.339286,7.472178,6.8557887,7.037582,6.428213,7.6877513,6.960396,6.1280622,6.2031302,6.2646976,6.562761,6.2057004,6.0361586,6.517674,6.5981994,6.059665,5.240455,4.869937,5.248787,4.3514643,3.8095872,3.9839604,4.3648973,3.5562446,3.750052,5.487213,5.5549316,3.462768,2.4488351,1.8151448,1.5302112,2.0614328,4.0943656,5.3226404,5.8571587,6.5365343,6.455721,6.1548157,6.5841537,7.4110765,7.2493196,6.722952,5.757681,5.3976793,5.4358153,5.336005,5.171026,4.8114667,4.5001545,4.339126,4.412834,4.457569,4.512942,4.8435817,4.7472095,4.6917143,4.5241113,4.3119044,4.1602664,4.0699396,3.89928,3.622782,3.3314767,3.0868623,2.903011,2.9618156,2.6215918,2.7870507,2.8356783,2.7968347,2.6560266,2.7204144,2.7476945,2.5282547,2.2520235,2.2277033,1.9927527,2.2199514,2.3237195,2.3602626,2.2498517,2.250779,2.3458352,2.2869432,2.0675304,2.1506708,2.4735947,2.6548193,2.3508503,2.1310396,2.3196251,2.87943,2.8800707,2.555766,2.4655178,2.5098608,2.6170993,3.0653188,3.3156688,3.406947,3.4730043,3.3984454,3.3560736,3.1813054,3.0414073,3.598793,4.3379693,4.2048073,3.7948236,3.9549847,4.298955,4.591862,4.79132,4.7230897,5.163102,5.987615,5.8358746,4.980163,5.231233,5.8967423,6.2301416,6.5720243,7.289697,8.064114,8.203033,7.947801,7.048999,7.299891,6.7732,3.7451785,6.1520386,6.442767,4.849903,4.4315815,5.4338517,6.1191764,4.6657863,3.4427757,3.9018602,4.8931165,5.294947,4.9558973,5.2316184,5.968708,6.0483494,5.454628,5.1667128,5.734165,6.361046,6.5155654,6.395773,5.5112753,5.572702,5.9632344,6.5495687,7.0183926,7.0302277,6.8655686,6.964951,6.6151423,5.5638404,5.4689393,5.922664,5.9884057,5.434968,5.3611875,7.033853,8.167032,9.492312,8.723591
171,6.643161,6.031338,5.9367266,5.1728306,5.2376323,7.295989,5.5355473,6.047598,5.9739447,6.732986,6.8750877,7.2401834,7.721083,7.1542406,7.2731442,7.4363093,7.1189404,7.222066,7.22094,7.42092,7.1472297,7.114653,6.7898903,6.652592,6.5380845,6.7336636,7.570836,6.911868,6.340136,6.408496,6.0668125,6.8006234,6.685585,6.3079267,6.2969475,6.360905,5.7226634,4.9890394,5.212423,5.652639,4.838234,4.5822835,4.903834,5.3279557,4.4549026,3.68581,4.580554,4.6529446,3.9767969,3.2417228,2.8913205,2.9702485,2.9217906,3.8254611,5.1575155,6.0285997,6.4754896,6.7053566,6.1389647,6.2557654,6.3318357,6.2777133,6.2049446,5.839657,5.161808,5.0098653,5.0653863,4.9388185,4.662227,4.385243,4.24257,4.4321485,4.445492,4.403758,4.506337,4.23976,4.5691624,4.364001,3.9586437,3.895753,3.8690388,3.702664,3.3964984,3.247617,2.9903762,2.8493304,2.8315828,2.554429,2.627869,2.9592655,2.7024367,2.5982263,2.6497917,2.7027693,2.6285174,2.5697336,2.2097921,2.34478,2.2817266,2.214198,2.3272119,2.3501034,2.372645,2.4362257,2.3648732,2.1051047,2.1245625,2.3991692,2.3842835,2.2552571,2.2844238,2.2721379,2.3878195,2.7766247,2.7233899,2.78943,2.7548933,2.8746636,3.2409494,3.3765202,3.3195565,3.1659799,3.2782288,3.671299,3.643515,3.1828964,3.4275498,4.5907435,4.9987307,4.4677258,4.0797453,4.161515,4.7271714,5.33504,5.158228,4.9727426,5.6165767,5.6912374,4.802018,4.8499384,5.5720296,5.680994,6.0491858,6.7254148,7.5999827,8.392782,8.494903,8.4037,8.673812,9.787731,8.2864685,2.5712924,4.6923375,3.9061427,3.6906514,4.313789,4.9820375,4.726518,4.0327625,3.8878825,4.4385796,4.7471647,5.005469,5.6737337,6.2949986,6.5540805,6.1923695,5.498308,5.3057675,5.9300995,6.6121655,6.447912,5.306406,5.49923,6.360015,7.120344,7.4049163,7.3491545,6.970919,6.625961,6.4318404,5.7622423,5.4979057,5.1591444,5.061024,5.176549,5.8158407,6.8541613,7.579682,8.46596,10.184945
172,5.8431807,5.9093733,5.5579443,5.242485,5.666664,6.452672,6.2986627,5.621372,6.35638,6.492645,6.90539,7.0078545,6.640136,6.985855,6.931659,6.9818306,7.0488567,7.5184474,7.4218073,7.402756,6.848213,6.7340183,6.5510507,6.415723,6.578713,6.5860825,6.521344,6.354828,6.26869,6.542436,6.272496,6.5201316,6.743737,6.4054437,6.603004,6.0174093,5.429292,5.0080395,5.6883802,5.9157887,5.6030726,5.5494266,5.658764,5.348789,4.324226,3.6310532,3.6571937,4.2985353,4.381864,3.5357792,3.1300266,3.5287352,3.478839,3.702474,4.7384567,5.943875,6.2641797,6.4281907,6.196471,5.7104425,5.8234963,5.2562933,5.2459364,5.740064,5.411922,4.83557,4.8186903,4.8250065,4.816054,4.5795484,4.3197117,4.215392,4.2458534,4.2110286,4.105669,3.88914,4.1061606,4.0147414,3.8641765,3.9501247,3.790673,3.424285,3.1761112,3.0330381,2.883066,2.6335638,2.7436836,2.495002,2.4341094,3.1284466,2.7181618,2.71817,2.672403,2.553177,2.4870532,2.3907757,2.1904862,2.2408845,2.349397,2.0651307,2.0841322,2.2443597,2.1287715,2.1307561,1.9286127,1.9226582,2.213884,2.3191624,2.40634,2.278825,2.3281772,2.4026325,2.6746721,2.8856053,2.6820624,2.7189016,3.0356052,3.1885755,3.2933009,3.3635874,3.2828648,3.022254,3.0159802,3.554046,3.8299708,3.4335124,3.3783104,4.431152,5.323563,5.189275,4.39653,4.0665565,4.942221,5.707882,5.404802,4.791859,5.045538,5.3013067,4.5849686,4.525842,5.192942,5.1131682,5.0637445,5.879062,6.871728,7.709661,8.252753,8.3309145,8.474382,9.633186,10.724645,7.452213,1.7196965,3.5960746,3.1799612,3.4435592,4.212122,4.326922,3.898629,3.771816,4.310255,4.5466814,4.9777274,6.0487,6.576782,6.654887,6.343818,5.4737535,4.9376206,5.5891805,6.562246,6.6326175,5.9762125,6.080622,6.7937303,7.366676,7.542751,7.398617,7.171932,6.7873664,6.681682,6.523135,6.1475134,4.9768305,4.393944,4.3879375,5.70859,7.0845847,6.997009,7.8981047,10.187406
173,6.4461064,5.5052686,5.380408,5.6012545,6.0685625,5.698726,5.9062667,6.751049,6.4186583,6.5616875,6.819714,6.9214954,6.982342,6.8339405,6.4511714,6.6576324,6.9354286,7.3126726,6.957583,6.974302,6.346441,6.5972767,6.574419,6.3790183,6.527796,6.535477,6.7281404,6.341112,6.308651,6.082615,6.249596,6.0883546,5.9115143,5.9949913,5.929513,5.443695,4.950033,5.0619836,5.6561503,5.788172,6.095041,6.256868,6.312323,5.713259,4.5395193,3.847743,4.0416484,4.3272886,4.463346,4.032468,3.7451856,3.96832,4.227541,4.1301656,4.6606746,5.7889705,6.2950363,6.0894794,5.8613157,6.209005,6.1899295,5.5711894,5.1355343,5.259737,5.2301693,4.9385557,4.723472,4.7274857,4.8474517,4.752521,4.3755164,3.96961,3.8934195,3.9056888,4.002808,3.7842567,3.8084126,3.8003097,3.6068885,3.7219887,3.6704228,3.4309876,3.1430595,2.896356,2.834167,2.6490724,2.4295275,2.5363383,2.3124604,3.0973225,2.795159,2.7456098,2.735546,2.552175,2.558788,2.5051334,2.239113,2.2631257,2.2422292,2.1194146,2.0642114,2.159237,1.8747467,1.9647415,1.923722,2.2238176,2.5247993,2.58916,2.55268,2.3150277,2.3388085,2.525025,2.4330359,2.4917564,2.7114177,2.8649967,3.1870449,3.2853327,3.2041636,3.3203464,3.349257,3.1085157,2.914673,3.3381028,3.8381681,3.5911753,3.3088722,3.9691885,4.9040194,5.362274,4.9801526,4.5240026,5.2812123,6.02856,5.596253,4.886172,4.905363,4.8463063,3.9664245,4.1881146,5.1175456,4.6851883,4.0990257,4.751968,5.8873496,6.7618456,7.2942805,7.6612616,7.587524,8.346689,9.775953,9.872265,3.7624948,3.004409,3.0646133,2.3683012,3.7453468,4.2236156,4.1110153,4.204344,4.8408804,4.8501425,4.920644,6.1261506,6.735138,6.4589143,6.0886636,5.3413515,4.9633036,5.380204,6.5622053,7.131577,7.120158,6.866897,6.8811736,7.4863753,7.9055443,7.6903257,7.340676,6.8214583,6.818882,7.0938,6.9957614,5.926654,4.7677283,3.6970162,5.0718956,7.165031,6.901398,7.137236,9.013238
174,6.562632,5.9190555,5.557989,5.191034,5.5716496,6.044534,6.1607833,6.1310844,6.263087,6.131304,5.6561646,6.2206063,6.806147,6.7687554,6.403156,6.7209053,6.929239,7.297024,6.7511306,7.1107044,6.8426213,6.6482844,6.717024,6.4546824,6.6972094,6.583542,6.6331453,6.308603,6.426173,6.3362594,6.4161234,6.196601,5.8073196,5.5715775,5.4754086,4.7962375,4.5768523,4.8316836,4.9178724,5.3841414,6.1925282,5.7373776,6.1206923,5.9804487,4.986417,4.380618,4.2910852,4.370864,4.679778,4.6800957,4.493718,4.2419047,4.135155,4.2209387,4.554559,5.353178,6.2177615,6.38353,6.219183,6.3705235,6.6803603,6.3708553,5.8796,5.2837434,4.982813,4.973108,4.829195,4.480249,4.6686254,4.6586804,4.4520226,4.088506,3.931811,3.8769526,3.9468133,4.048251,3.8500662,3.779946,3.8347342,3.8871086,3.7919645,3.476095,3.056512,2.8088932,2.753073,2.6383703,2.7001672,2.568366,2.3067799,2.4260023,2.5505357,2.6614554,2.865692,2.3376696,2.7106974,2.3644106,2.3333108,2.3844278,2.4231248,2.232102,2.273456,2.170041,1.9848093,1.9729922,2.1822846,2.3355505,2.6783807,2.7170253,2.6691709,2.4132185,2.3944027,2.4038432,2.62518,2.913422,2.66717,2.574708,2.9492137,3.0240502,3.142745,3.193805,3.518145,3.1240323,2.8789375,3.2706225,4.1137667,3.9725215,3.5181794,3.959889,4.584373,4.9197707,5.0052247,4.7834215,5.2516336,5.9120708,5.6112714,5.1189013,5.103503,4.589642,3.419499,3.6443243,4.7958403,4.4423656,3.656909,4.0332937,5.0665026,5.9279013,6.3965645,6.798767,7.0690327,7.63453,9.226632,10.436118,7.741312,1.6139345,3.3411074,0.8643529,3.6523488,4.705006,5.423205,5.5064373,5.292983,4.934296,4.8944654,5.995118,6.657447,6.114114,5.5636153,5.314794,5.1948857,5.4698496,6.22309,7.251484,7.42124,7.091024,7.250803,7.02872,7.9016705,8.07178,7.7294073,6.735793,6.4025497,6.9074507,7.164257,6.495629,5.4765205,3.9268646,4.9737077,7.1348567,7.0435214,6.543015,7.507291
175,6.5918894,5.542012,5.336977,5.2930517,5.772144,6.012885,6.1851435,6.3358316,6.003682,5.844727,6.403436,6.9091787,6.971154,6.922652,6.5339575,6.974196,6.8369627,7.1653748,6.672027,6.6142673,7.183005,6.600991,6.9877095,6.5351315,6.5297737,6.5111713,6.679723,6.322304,6.310772,6.143546,6.492416,6.3838854,5.4487286,4.9343266,4.928819,4.382048,4.433646,4.7165976,5.2631536,5.5212054,5.587223,5.3251796,5.566853,5.3917913,5.1857157,5.142676,4.647684,4.631273,4.7575297,4.6683087,5.1025295,4.595294,4.300937,4.5383077,4.6171966,4.936165,5.751785,6.2745986,6.002096,5.849934,6.1937094,6.367288,6.1843987,5.63314,5.004578,5.0874853,4.9388194,4.477492,4.4478016,4.416541,4.4535346,4.4159365,4.233645,4.085095,3.964083,3.924159,3.8876843,3.8427784,3.7784812,3.6987262,3.4962816,3.3601701,2.9808786,2.8366587,2.7320929,2.4988842,2.6228032,2.5913548,2.3455632,2.1411476,2.162421,2.3014433,2.6382427,2.259208,2.5840917,2.0594285,2.4173975,2.5000937,2.2091317,2.179431,2.2331777,2.2913654,2.0709648,2.2409377,2.4622893,2.6270673,2.7282915,2.7929885,2.8035078,2.6140432,2.29862,2.569869,2.9884603,3.2342365,2.7610934,2.6270342,2.8893192,3.1726239,3.1959064,3.159253,3.3782914,2.9868708,2.744152,2.7887251,3.7876544,4.137218,4.076597,4.4496303,5.012294,4.9498196,4.6738496,4.7935905,5.313664,5.7444944,5.366611,4.9910016,4.9719186,4.350104,3.1723804,3.123331,3.9360285,3.7974212,3.3664913,3.6468024,4.622819,5.5436263,5.9352093,6.028619,6.3790956,7.0154777,8.631343,10.30054,9.332839,1.4477732,2.7997422,0.6709826,3.5165353,5.197813,6.3520474,6.528775,5.6940427,4.877357,4.640825,5.8065443,6.6679296,5.992972,5.538648,5.713687,5.915868,5.6395364,5.541794,5.446515,6.461807,7.4423585,7.4980288,7.384709,7.471781,8.081684,8.012722,6.952755,6.1090145,6.278358,6.822202,6.492618,5.5313253,4.310287,5.512026,7.1587744,6.976688,6.4741936,6.843906
176,6.443784,5.3781114,4.3759575,4.9832206,5.991764,6.259437,6.20329,6.0653014,5.7581315,5.8562503,5.839139,6.317532,6.679087,6.6544237,6.4337873,6.6614876,6.5429964,6.9376097,6.62791,6.583223,7.332478,6.5658126,6.473252,6.3624396,6.661193,6.4070344,6.58136,6.2141438,6.161534,6.0232306,6.1387258,6.13448,5.680608,5.0002775,4.5832996,4.399507,4.7367945,5.181091,5.4094615,5.302795,5.0012503,5.003042,5.0846157,4.7618794,5.0163407,5.2748475,5.0364842,4.6895657,4.32655,4.30872,4.9032316,4.55307,4.582914,4.91107,5.0248933,5.112059,5.154306,5.6154127,5.5707674,5.194939,5.335552,5.397413,5.759158,5.6700816,5.4843345,4.903762,4.9247284,4.4086647,4.3997025,4.459959,4.446,4.538773,4.405263,4.2498364,4.095353,3.9655294,3.9326432,3.9685764,3.7660725,3.4612625,3.1299787,3.2510285,3.1297417,3.051787,2.8600588,2.5969093,2.6461296,2.5455658,2.2911718,2.2116134,2.1192837,2.0877707,1.9925152,1.7989181,2.2435718,1.8619378,2.3386848,2.2856126,2.0931304,2.0473077,2.1327777,2.3684864,2.3659708,2.2797065,2.4851296,2.7568126,3.0006495,2.8555849,2.7940633,2.6598377,2.336875,2.634262,3.0747187,3.0833082,2.6720927,2.7506435,2.8251693,3.0701826,3.0167751,3.012377,3.2022552,3.0973952,2.7912428,2.6703734,3.347575,3.874425,4.1423993,4.3550606,5.246776,5.5200443,4.7817125,4.609627,5.722732,5.942847,5.670559,5.053161,4.758598,3.8711503,2.636338,2.6379492,3.3792968,3.3874958,2.94558,2.9241378,3.9399238,5.2334886,5.939196,6.058598,5.9086757,6.7788105,8.40167,10.348556,10.232182,4.742615,1.6624103,1.1242138,2.702841,4.6076074,6.2358513,6.792174,5.892626,4.7693505,4.1660466,5.5008016,6.813483,6.1963153,5.625237,6.329582,6.865032,6.625296,5.308694,4.718785,4.6467447,6.919911,8.088899,8.153359,7.7599573,8.180235,8.245847,7.2629414,6.0261173,5.6490026,6.1103888,6.1298246,5.679851,4.4500833,5.53477,7.2599306,7.0823994,6.6060057,6.8220825
177,6.326905,5.2718234,5.325488,4.9305835,5.785337,5.8320246,5.700137,5.6099367,5.4718356,6.0758376,6.271216,6.3692255,6.6990056,6.3478646,6.3856754,6.7145224,6.561662,6.016019,5.286836,6.3092995,5.959011,6.5522656,6.4241776,6.118965,5.716615,6.2958245,6.3725247,6.0723186,6.1500683,6.1061916,5.9322414,5.9726396,5.4075847,4.937283,4.428925,4.8353,4.8265424,4.80367,5.2375746,4.6392493,4.4879217,4.859549,5.0253897,4.556128,4.4959464,4.8883004,4.9880037,4.857107,4.1619635,4.0615025,4.3992558,4.262176,4.3834043,4.8483114,4.7667437,5.0211644,4.814553,4.934094,5.733423,5.787508,5.278258,5.0591555,5.371574,5.421254,5.221949,4.7375765,4.782892,4.476633,4.4379463,4.6849813,4.488596,4.4918003,4.3954306,4.2713623,4.1434164,4.0595756,4.0366035,3.9559805,3.6100836,3.312575,3.2495575,3.2123067,3.1847732,3.094972,2.8962858,2.7681792,2.7444522,2.6524,2.3776624,2.2144914,2.294574,2.3491364,2.4040902,2.4638066,2.315162,2.5153854,2.396646,2.091267,2.0561552,2.1864772,2.4209259,2.5438852,2.5052233,2.5314515,2.7540076,3.076674,3.11259,2.8869872,2.8351924,2.7081082,2.3057227,2.3698418,3.1612859,3.264123,2.9095237,2.638331,2.807679,2.986035,3.0713704,2.9285185,3.081048,3.2282972,3.2583475,3.2223463,3.3958783,3.9244728,3.9717958,4.0154366,4.935621,5.6247683,5.135735,4.6889324,5.7292957,6.2460823,6.229713,5.498113,4.7910748,3.7211185,2.643713,2.6791887,3.3795836,3.3201756,2.6159537,2.2272341,2.9939003,4.4302464,5.4871397,6.264675,6.3619604,7.3174753,8.855994,10.040715,9.743937,8.559086,2.7059958,3.0508373,2.3037214,3.868887,5.9307404,6.7605696,5.760711,4.9273763,4.755923,5.5283527,6.606049,6.548871,5.93141,6.2520547,7.0172815,6.73573,6.1234975,5.738127,4.6744957,4.9823666,7.0475063,8.279103,8.192608,8.300645,8.424489,7.5860057,6.2646704,5.4111485,5.468728,5.4068346,5.606691,4.7023177,5.1319675,6.984153,7.068325,6.738834,7.025119
178,6.9781027,5.1760497,4.7872796,4.5082264,5.202721,5.032069,5.0602617,5.2846303,5.3368154,5.952704,6.2175846,6.3994927,6.471992,6.4767127,6.213291,6.0766554,6.1435475,6.071631,6.340897,6.2017684,6.2118673,6.3318315,6.1516137,6.008352,6.6851473,6.097854,6.198476,5.9854827,6.158187,6.16181,6.1555533,5.6423273,5.3635464,4.9385924,5.0664268,5.1652575,4.8663197,4.3984146,4.7099767,4.211161,4.0848923,4.641505,4.7943754,4.939285,4.947195,4.911379,5.2928987,5.2319136,4.601678,4.3274126,4.2040977,4.3411503,4.289708,4.3106966,4.3376355,4.441501,4.1441627,4.4567356,5.3866205,5.925859,5.7165804,5.480906,5.7196026,5.904794,5.2545047,4.70868,4.804049,4.571042,4.718143,4.976171,4.7649016,4.463149,4.280148,4.1700854,4.088961,3.9894025,3.922036,3.7734342,3.3594284,3.3141322,3.0487592,3.0732038,2.9016647,2.775744,2.7308218,2.754141,2.908888,2.890358,2.850509,2.7176762,2.8754046,3.2475874,3.2086754,2.775289,2.896659,2.8699028,2.3813438,2.2384574,2.4896748,2.6608512,2.6867049,2.722382,2.720335,2.703273,3.039802,3.2490942,3.1311839,2.892106,2.8693085,2.674715,2.2917397,2.390872,3.1689227,3.458828,3.350549,3.024974,2.4983883,2.542165,2.6570597,2.6309776,3.2927756,4.112872,4.8293486,4.130526,3.854185,4.0261226,3.899572,4.029175,4.593273,5.0276484,5.1014233,5.076638,5.767426,5.991206,6.457771,5.977846,4.8935785,3.9004545,3.557992,3.42187,3.4617245,3.166374,2.6779392,2.1323526,2.7338748,3.7832665,5.059927,5.7877107,6.7722836,7.8089533,9.4062395,9.884891,8.708057,8.975037,6.5265856,3.0570872,3.3420198,3.6265707,5.3709927,6.4424324,5.7178955,5.050978,6.0981703,6.19676,6.6257763,6.830309,6.439766,6.3305154,6.835697,7.014333,6.601581,6.988593,5.5763035,3.747799,5.8360653,7.869289,8.423777,8.589617,8.6661005,8.016921,6.61177,5.3337736,4.9852448,4.5569882,5.0089316,5.200121,5.5084453,6.7222486,6.903565,6.6629105,6.9707417
