start_date,mp_physics,ra_lw_physics,ra_sw_physics,sf_surface_physics,bl_pbl_physics,cu_physics,sf_sfclay_physics,fitness,ghi_error,wpd_error,runtime
Jun 25 2011,19,4,4,7,8,99,1,24356.39674342975,17928.21,15251528.0,02h 10m 20s
Jun 26 2011,19,4,4,7,8,99,1,23661.33337043476,18613.12,11990890.0,02h 19m 04s
Jun 27 2011,19,4,4,7,8,99,1,25963.152120419996,19245.53,15962856.0,01h 36m 35s
Jun 28 2011,19,4,4,7,8,99,1,26281.117223028054,19236.1,16755594.0,01h 38m 59s
Jun 29 2011,19,4,4,7,8,99,1,22358.62791379312,15997.31,15141931.0,01h 39m 49s
Jun 30 2011,19,4,4,7,8,99,1,20249.699241129885,15299.07,11812990.0,01h 43m 19s
Jul 01 2011,19,4,4,7,8,99,1,22248.08215934273,16748.5,13143862.0,01h 01m 46s
Jul 02 2011,19,4,4,7,8,99,1,20533.994720938612,15675.81,11639719.0,01h 40m 07s
Jul 03 2011,19,4,4,7,8,99,1,20948.69339661331,16281.8,11217521.0,01h 39m 47s
Jul 04 2011,19,4,4,7,8,99,1,20714.331074864524,16013.55,11323804.0,01h 51m 36s
Jul 05 2011,19,4,4,7,8,99,1,21798.926215679858,17023.31,11545360.0,01h 59m 23s
Jul 06 2011,19,4,4,7,8,99,1,20812.867577892983,16288.67,10973429.0,03h 09m 24s
Jul 07 2011,19,4,4,7,8,99,1,22386.51531496884,17667.99,11494301.0,03h 13m 04s
Jul 08 2011,19,4,4,7,8,99,1,23892.72710078698,18707.03,12664069.0,01h 44m 44s
Jul 09 2011,19,4,4,7,8,99,1,26551.197666231703,18743.32,18927844.0,01h 33m 10s
Jul 10 2011,19,4,4,7,8,99,1,21051.44163946189,16323.86,11614704.0,03h 35m 04s
Jul 11 2011,19,4,4,7,8,99,1,22992.351219817574,17763.47,12888319.0,01h 43m 06s
Jul 12 2011,19,4,4,7,8,99,1,25008.211394381742,18998.01,14830041.0,03h 19m 09s
Jul 13 2011,19,4,4,7,8,99,1,22577.412784222273,17947.04,11581370.0,01h 56m 50s
Jul 14 2011,19,4,4,7,8,99,1,22801.64419963757,18027.98,11980953.0,01h 01m 35s
Jul 15 2011,19,4,4,7,8,99,1,21547.835736602865,17415.97,10494381.0,03h 39m 37s
Jul 16 2011,19,4,4,7,8,99,1,22991.119535549464,18645.2,11115005.0,01h 42m 25s
Jul 17 2011,19,4,4,7,8,99,1,22156.289342224198,17121.79,12741691.0,03h 31m 35s
Jul 18 2011,19,4,4,7,8,99,1,25806.58113508837,19488.5,15967536.0,01h 25m 34s
Jul 19 2011,19,4,4,7,8,99,1,22185.252627685244,17667.27,11674525.0,03h 33m 03s
Jul 20 2011,19,4,4,7,8,99,1,21498.843194449146,15298.49,15593153.0,01h 58m 29s
Jul 21 2011,19,4,4,7,8,99,1,24332.00157887712,15796.71,21220880.0,03h 36m 52s
Jul 22 2011,19,4,4,7,8,99,1,22568.03536215041,16386.04,15746430.0,01h 01m 49s
Jul 23 2011,19,4,4,7,8,99,1,22402.76835811291,17180.63,13596504.0,02h 10m 03s
Jul 24 2011,19,4,4,7,8,99,1,22346.682992536968,18493.84,10523523.0,01h 30m 21s
Jul 25 2011,19,4,4,7,8,99,1,21744.300008972572,18088.87,10105274.0,01h 35m 23s
Jul 26 2011,19,4,4,7,8,99,1,6.0219999999999996e+23,6.0219999999999996e+23,6.0219999999999996e+23,06h 00m 08s
Jul 27 2011,19,4,4,7,8,99,1,22668.33855104402,18530.12,11454622.0,01h 35m 48s
Jul 28 2011,19,4,4,7,8,99,1,21302.269042395317,17663.48,10277152.0,01h 35m 56s
Jul 29 2011,19,4,4,7,8,99,1,20058.06335840871,16351.8,10393204.0,02h 33m 54s
Jul 30 2011,19,4,4,7,8,99,1,19793.444415544094,16043.52,10545042.0,02h 33m 41s
Jul 31 2011,19,4,4,7,8,99,1,17431.888745311302,14638.94,8204495.0,01h 35m 16s
Aug 01 2011,19,4,4,7,8,99,1,19637.82915851993,16256.99,9855613.0,01h 41m 43s
Aug 02 2011,19,4,4,7,8,99,1,20255.715426701347,15971.12,12047977.0,01h 39m 53s
Aug 03 2011,19,4,4,7,8,99,1,21441.123881646126,17502.19,11501339.0,01h 01m 14s
Aug 04 2011,19,4,4,7,8,99,1,21459.759134685515,17455.17,11743779.0,01h 54m 18s
Aug 05 2011,19,4,4,7,8,99,1,20319.132401048184,17747.53,8479867.0,01h 59m 30s
Aug 06 2011,19,4,4,7,8,99,1,19019.134381024898,16824.54,7553856.0,01h 29m 12s
Aug 07 2011,19,4,4,7,8,99,1,22985.672984420016,18460.74,13408750.0,01h 07m 27s
Aug 08 2011,19,4,4,7,8,99,1,22669.758262867326,18029.56,13720057.0,02h 05m 36s
Aug 09 2011,19,4,4,7,8,99,1,23382.9388118492,18173.36,15194199.0,02h 18m 20s
Aug 10 2011,19,4,4,7,8,99,1,24931.983603024964,17964.59,19431232.0,01h 46m 48s
Aug 11 2011,19,4,4,7,8,99,1,20243.99469927443,16957.37,10639990.0,01h 27m 05s
Aug 12 2011,19,4,4,7,8,99,1,18977.89504753732,16347.42,9077318.0,02h 30m 32s
Aug 13 2011,19,4,4,7,8,99,1,18928.085787823515,16557.58,8594976.0,01h 42m 35s
Aug 14 2011,19,4,4,7,8,99,1,19591.158193682444,17051.57,9185810.0,05h 28m 43s
Aug 15 2011,19,4,4,7,8,99,1,20611.71256099913,16868.11,12107025.0,01h 35m 34s
Aug 16 2011,19,4,4,7,8,99,1,21089.433092535455,16879.97,13315592.0,01h 40m 48s
Aug 17 2011,19,4,4,7,8,99,1,18161.201015350955,14973.84,10606922.0,01h 58m 51s
Aug 18 2011,19,4,4,7,8,99,1,17710.817180744856,14749.39,10116013.0,00h 58m 23s
Aug 19 2011,19,4,4,7,8,99,1,18730.110669891386,15119.79,11825392.0,03h 14m 33s
Aug 20 2011,19,4,4,7,8,99,1,17972.40192566483,15190.14,9972011.0,01h 55m 54s
Aug 21 2011,19,4,4,7,8,99,1,18222.355211360235,15792.17,9369997.0,01h 37m 42s
Aug 22 2011,19,4,4,7,8,99,1,22285.304621189076,16005.05,18646464.0,01h 41m 01s
Aug 23 2011,19,4,4,7,8,99,1,20229.103875180328,15402.22,15157054.0,01h 31m 58s
Aug 24 2011,19,4,4,7,8,99,1,23857.359624889235,15075.76,24549464.0,01h 02m 30s
Aug 25 2011,19,4,4,7,8,99,1,23905.86296360143,14689.26,25579068.0,02h 13m 25s
Aug 26 2011,19,4,4,7,8,99,1,37745.221453076025,13928.24,60087408.0,03h 27m 05s
Aug 27 2011,19,4,4,7,8,99,1,37784.5744158042,13832.89,60471352.0,01h 52m 12s
Aug 28 2011,19,4,4,7,8,99,1,34226.32631299524,13560.5,52697228.0,01h 51m 03s
Aug 29 2011,19,4,4,7,8,99,1,21278.1814286315,14590.3,19937472.0,01h 42m 00s
Aug 30 2011,19,4,4,7,8,99,1,17784.60877734231,15135.88,10614000.0,03h 15m 54s
Aug 31 2011,19,4,4,7,8,99,1,16449.338471098836,14305.81,9272710.0,01h 29m 08s
Sep 01 2011,19,4,4,7,8,99,1,16945.953656404665,13936.83,11308598.0,00h 57m 00s
Sep 02 2011,19,4,4,7,8,99,1,19371.42176837931,15409.52,14110522.0,01h 50m 34s
Sep 03 2011,19,4,4,7,8,99,1,16914.351116608577,14654.66,9941482.0,01h 25m 11s
Sep 04 2011,19,4,4,7,8,99,1,20593.855954936294,15395.72,17241894.0,02h 10m 15s
Sep 05 2011,19,4,4,7,8,99,1,20323.79475759057,13270.98,21048494.0,01h 48m 53s
Sep 06 2011,19,4,4,7,8,99,1,18704.14498617962,12298.91,19278708.0,03h 28m 16s
Sep 07 2011,19,4,4,7,8,99,1,15969.696577779352,11866.88,13756502.0,01h 34m 04s
Sep 08 2011,19,4,4,7,8,99,1,25469.745435728662,13473.07,33106148.0,02h 40m 24s
Sep 09 2011,19,4,4,7,8,99,1,20339.955958114915,12919.49,22153222.0,01h 40m 28s
Sep 10 2011,19,4,4,7,8,99,1,13953.390774650872,12851.6,7237067.0,02h 29m 09s
Sep 11 2011,19,4,4,7,8,99,1,13347.509174585924,11723.82,8147941.5,00h 56m 08s
Sep 12 2011,19,4,4,7,8,99,1,16834.752330005686,13500.95,12945347.0,01h 55m 33s
