start_date,mp_physics,ra_lw_physics,ra_sw_physics,sf_surface_physics,bl_pbl_physics,cu_physics,sf_sfclay_physics,fitness,runtime
Jul 25 2011,17,3,3,1,1,10,1,983.5525844164918,01h 31m 43s
Oct 27 2011,2,4,3,1,1,11,1,618.0051270829754,01h 11m 10s
Apr 02 2011,8,7,3,1,1,5,1,1073.0802382316083,01h 02m 50s
Mar 05 2011,2,4,3,1,7,10,1,1446.172248876551,04h 04m 55s
Aug 30 2011,8,7,3,1,1,10,1,808.4332051878174,01h 41m 50s
Sep 01 2011,8,7,1,1,1,93,1,749.7533989029156,01h 06m 21s
Feb 22 2011,2,7,3,1,7,5,1,883.342700986346,01h 38m 45s
Oct 11 2011,8,4,3,1,1,10,1,706.8978875699488,01h 34m 45s
Feb 02 2011,2,4,3,1,1,6,1,1516.145029591106,01h 13m 37s
Jun 05 2011,51,3,1,1,8,5,1,760.976080671104,01h 11m 18s
Dec 24 2011,19,3,3,1,1,10,1,492.8439323639735,01h 03m 18s
Dec 08 2011,8,7,3,1,1,10,1,1000.7580726523013,01h 51m 30s
Aug 20 2011,19,3,3,1,1,10,1,895.522623667632,00h 59m 54s
Mar 22 2011,2,4,3,1,7,5,1,1160.0124037340724,00h 53m 04s
Jul 21 2011,17,3,3,1,1,11,1,1017.823759426376,01h 37m 47s
Jun 26 2011,19,3,3,1,1,10,1,1028.0785909469985,01h 01m 33s
Jun 08 2011,19,7,3,1,1,10,1,1029.7352894700227,01h 16m 40s
Jul 04 2011,2,7,3,1,1,10,1,863.315947855094,01h 43m 36s
Feb 23 2011,8,4,3,1,1,5,1,703.4679204658512,01h 21m 23s
Oct 29 2011,8,7,3,1,1,10,1,704.5040244537527,01h 55m 54s
Aug 01 2011,2,4,3,1,1,5,1,6.024035819294183e+23,00h 56m 48s
Oct 19 2011,2,4,3,1,7,10,1,1357.0056815853081,00h 46m 33s
Mar 10 2011,8,7,3,1,1,5,1,1242.4724432902494,02h 01m 15s
Jun 28 2011,8,3,3,1,1,10,1,1131.6883573102784,01h 17m 57s
Sep 30 2011,17,7,3,1,1,11,1,1067.4066187052936,02h 04m 32s
Mar 28 2011,8,4,1,1,1,5,1,901.6357064957224,01h 24m 57s
Oct 04 2011,2,7,3,1,1,5,1,581.6972148454058,01h 16m 32s
Apr 25 2011,8,4,3,1,5,5,1,1115.269152784465,01h 44m 50s
Oct 29 2011,2,7,3,1,1,10,1,729.4120952457863,01h 10m 56s
Jan 25 2011,2,4,3,1,1,5,1,637.1728211419622,01h 30m 25s
Jul 21 2011,8,7,3,1,1,10,1,1050.1064460181058,05h 08m 21s
Oct 08 2011,51,4,3,1,5,5,1,1289.5805134519203,01h 27m 31s
Feb 25 2011,17,3,3,1,1,11,1,6.0219999999999996e+23,06h 00m 07s
Mar 11 2011,17,3,3,1,1,11,1,1259.5070927008837,01h 43m 53s
Jul 19 2011,8,7,3,1,1,11,1,825.849786866681,01h 00m 05s
Apr 08 2011,17,3,3,1,1,10,1,846.496087401129,01h 30m 40s
Mar 12 2011,51,4,3,1,1,5,1,1005.8796645792643,01h 04m 12s
Aug 08 2011,8,7,3,1,5,10,1,989.1557147849869,01h 53m 13s
Aug 30 2011,8,7,3,1,1,11,1,784.0053269738996,01h 41m 32s
Apr 21 2011,8,7,1,1,1,93,1,1155.2712871621802,01h 43m 39s
Mar 06 2011,8,7,1,1,1,5,1,1076.2408725700338,05h 42m 01s
Mar 23 2011,17,3,3,1,1,11,1,1256.559954424514,02h 12m 12s
May 10 2011,2,4,3,1,1,5,1,1140.8825966812342,01h 27m 49s
Aug 11 2011,19,3,3,1,1,10,1,888.3591101371903,01h 06m 15s
Feb 19 2011,17,4,3,1,1,5,1,1649.1557410358596,01h 03m 18s
Jun 21 2011,2,3,3,1,1,11,1,1132.3676429740312,01h 15m 50s
Dec 21 2011,8,7,3,1,1,10,1,676.6426375185879,01h 52m 31s
Nov 22 2011,17,3,3,1,1,11,1,503.5188108375236,01h 57m 52s
Dec 02 2011,2,4,3,1,1,5,1,464.7758776715026,04h 08m 45s
Oct 01 2011,8,7,1,1,1,93,1,812.4445692035622,01h 42m 14s
Feb 06 2011,17,3,3,1,1,11,1,757.2459993938257,01h 38m 11s
Jul 08 2011,17,3,3,1,1,11,1,947.033774621683,01h 47m 16s
May 12 2011,19,4,3,1,1,5,1,1004.5372572255701,03h 16m 07s
Jul 05 2011,2,3,3,1,1,10,1,929.4782924018587,00h 58m 11s
Nov 23 2011,51,4,3,1,5,5,1,1255.9353624737992,01h 51m 03s
Dec 29 2011,8,7,3,1,1,10,1,750.833208271143,01h 45m 31s
May 04 2011,51,4,3,1,5,5,1,937.3240156449831,01h 52m 47s
Sep 30 2011,2,4,3,1,1,5,1,1054.315500336528,01h 27m 47s
Oct 07 2011,2,4,3,1,1,5,1,676.8991629038874,01h 21m 52s
Apr 30 2011,8,7,3,1,1,10,1,1024.068608972454,01h 41m 15s
Oct 18 2011,8,7,3,1,1,10,1,767.0603398539015,01h 54m 19s
Mar 18 2011,19,3,3,1,1,10,1,1208.1294437750958,05h 18m 44s
Jan 01 2011,17,3,3,1,1,11,1,1007.2972466861859,01h 35m 23s
Feb 06 2011,8,7,1,1,1,5,1,785.3995354055185,01h 18m 29s
Jul 31 2011,51,4,3,1,5,5,1,732.7767724978778,04h 39m 43s
Jul 10 2011,17,3,3,1,1,11,1,893.1828398828671,00h 53m 18s
Jun 06 2011,19,3,3,1,1,10,1,845.4447951232105,00h 50m 38s
Oct 22 2011,8,7,3,1,1,10,1,501.70847554261366,01h 40m 51s
Jan 21 2011,8,7,1,1,1,5,1,834.3008671602629,01h 52m 43s
Jan 31 2011,8,4,3,1,5,5,1,632.5397041336637,01h 39m 51s
Jan 29 2011,2,7,1,1,1,5,1,542.9713560826403,01h 15m 43s
Jun 20 2011,19,3,3,1,1,11,1,1066.1981566422883,00h 37m 05s
Dec 01 2011,17,3,3,1,1,10,1,503.4733329293004,01h 31m 14s
Dec 26 2011,17,3,3,1,1,11,1,810.2116911265649,01h 51m 57s
Nov 08 2011,17,3,3,1,1,11,1,653.6297698663604,01h 49m 45s
Sep 12 2011,17,3,3,1,1,11,1,765.8191723550716,01h 32m 34s
Nov 02 2011,17,3,3,1,1,11,1,691.7103641735541,01h 47m 15s
Feb 13 2011,17,3,3,1,1,11,1,906.0546760778159,01h 31m 28s
Nov 08 2011,8,7,1,1,1,5,1,643.1171033417897,01h 33m 57s
Aug 06 2011,19,3,3,1,1,10,1,968.4259069095397,01h 04m 18s
May 14 2011,17,7,3,1,1,10,1,1261.481888312552,02h 22m 15s
May 20 2011,8,3,3,1,1,11,1,893.7509308534933,01h 24m 27s
Jul 06 2011,2,4,3,1,7,11,1,6.0219999999999996e+23,00h 00m 00s
Nov 30 2011,17,3,3,1,1,5,1,823.3909809156731,01h 55m 58s
Aug 27 2011,8,4,3,1,1,5,1,1752.4224740116788,00h 56m 00s
Aug 04 2011,2,4,3,1,1,5,1,816.8431109019639,01h 33m 06s
Dec 16 2011,8,7,3,1,1,10,1,928.492840426217,01h 16m 23s
Nov 08 2011,2,4,3,1,1,10,1,694.4353100751008,01h 18m 10s
May 16 2011,2,4,3,1,7,11,1,6.0219999999999996e+23,00h 00m 00s
Jun 16 2011,17,3,3,1,1,5,1,938.1674487985877,01h 20m 04s
Mar 16 2011,2,4,3,1,1,5,1,6.0219999999999996e+23,06h 00m 01s
Sep 16 2011,17,3,3,1,1,11,1,6.0219999999999996e+23,00h 00m 00s
Jun 14 2011,19,3,3,1,1,10,1,965.7470552850093,01h 06m 29s
Mar 09 2011,17,3,3,1,1,11,1,1182.2075191777676,01h 11m 16s
Sep 11 2011,17,3,3,1,1,11,1,617.4679367919854,01h 22m 57s
May 03 2011,17,3,3,1,1,11,1,824.6252600663455,04h 01m 57s
Oct 26 2011,17,3,3,1,1,11,1,716.5942278774925,01h 51m 02s
Jul 23 2011,8,7,3,1,1,10,1,931.6571153964413,01h 30m 12s
Apr 03 2011,8,7,3,1,1,10,1,1200.9163988221262,01h 30m 43s
Nov 06 2011,17,3,3,1,1,11,1,1028.504560542226,01h 35m 36s
Jun 28 2011,17,7,1,1,1,5,1,1068.285333964563,02h 14m 50s
May 16 2011,8,3,3,1,1,11,1,985.2069992683635,05h 51m 02s
Apr 06 2011,8,7,3,1,1,10,1,1089.728302641016,01h 47m 02s
Nov 11 2011,8,7,1,1,1,5,1,827.1849488406782,01h 53m 52s
Sep 28 2011,17,3,3,1,1,11,1,6.0219999999999996e+23,06h 00m 07s
May 19 2011,17,3,3,1,1,11,1,1045.5210164048144,01h 48m 15s
Jul 26 2011,8,7,3,1,1,10,1,946.072731469928,01h 15m 07s
Aug 18 2011,19,3,3,1,1,10,1,836.9965551849966,01h 08m 16s
Jan 16 2011,19,7,3,1,1,10,1,536.1585155601774,01h 29m 53s
Oct 26 2011,8,3,3,1,1,10,1,730.9598230247973,01h 23m 31s
May 04 2011,17,4,3,1,1,11,1,904.9769493232548,01h 10m 28s
Jul 22 2011,2,3,3,1,1,5,1,943.2982224976879,02h 27m 50s
Mar 24 2011,9,3,99,1,1,11,1,1061.2604202435728,01h 52m 25s
May 23 2011,17,3,3,1,1,11,1,1267.269970478844,01h 46m 49s
Apr 10 2011,8,7,3,1,1,10,1,1232.06994891776,01h 47m 47s
Jun 26 2011,17,3,3,1,1,11,1,1008.8574166549171,03h 22m 57s
Nov 19 2011,8,7,3,1,1,10,1,933.2099080547382,01h 34m 09s
Sep 28 2011,8,7,3,1,1,10,1,702.9796390821942,01h 43m 46s
May 23 2011,8,7,1,1,1,11,1,1287.2918942086987,01h 33m 04s
Dec 05 2011,17,3,3,1,1,5,1,601.6368941990715,01h 22m 08s
Mar 05 2011,2,4,3,1,1,5,1,1379.0328978353755,01h 31m 09s
Sep 19 2011,8,7,1,1,1,5,1,797.5558563475291,01h 51m 26s
Jul 23 2011,2,4,3,1,7,5,1,858.2045130282137,01h 31m 18s
Nov 17 2011,17,7,3,1,1,11,1,896.4252475621522,02h 26m 53s
Sep 06 2011,8,3,3,1,1,10,1,888.6574013323684,01h 25m 56s
Dec 03 2011,8,7,3,1,1,10,1,693.8582303328719,01h 01m 03s
May 08 2011,8,7,3,1,1,10,1,923.3725097447581,01h 40m 20s
Jan 02 2011,2,4,3,1,1,5,1,746.5556287508396,01h 35m 39s
Feb 11 2011,17,3,3,1,1,11,1,635.2527287898766,01h 37m 03s
Jan 21 2011,51,4,3,1,1,5,1,824.9179182832379,01h 24m 52s
Feb 17 2011,19,3,3,1,5,10,1,1678.1523538608085,01h 17m 39s
Jul 17 2011,9,4,3,1,5,5,1,945.746639645454,01h 25m 50s
Jul 26 2011,51,3,99,1,1,11,1,894.4836966443322,01h 10m 35s
Nov 17 2011,19,3,4,1,1,10,1,877.2162138182391,01h 04m 38s
Dec 16 2011,17,3,3,1,1,11,1,908.7505634422037,01h 17m 22s
May 02 2011,8,4,3,1,1,5,1,897.6378930730498,00h 56m 25s
Jun 22 2011,17,3,3,1,1,11,1,1221.0916202340932,01h 39m 05s
May 25 2011,51,4,3,1,5,5,1,1089.132204101698,01h 35m 23s
Aug 18 2011,2,4,3,1,1,5,1,758.4581594723788,01h 29m 53s
Dec 27 2011,2,7,3,1,1,10,1,974.7611109097845,02h 53m 14s
Aug 09 2011,17,3,3,1,1,11,1,923.8706947655885,01h 35m 10s
Nov 15 2011,8,3,3,1,1,11,1,6.024035819294183e+23,01h 27m 24s
Mar 01 2011,17,7,1,1,1,5,1,1120.7739265118116,01h 58m 18s
May 06 2011,8,7,3,1,1,5,1,919.5278190475387,03h 12m 35s
Feb 17 2011,2,4,3,1,7,10,1,1126.0806797668592,01h 26m 55s
Oct 01 2011,17,3,3,1,1,11,1,829.5552347776463,01h 41m 13s
Jan 03 2011,8,7,3,1,1,10,1,681.0961964183491,01h 01m 07s
Aug 29 2011,8,7,3,1,1,10,1,1019.3008616489701,00h 58m 51s
Oct 27 2011,8,7,3,1,1,10,1,619.2940683476131,01h 20m 46s
Sep 14 2011,8,7,1,1,1,5,1,900.5536351042388,05h 32m 14s
Jan 01 2011,9,3,99,1,1,11,1,1070.1061462378564,02h 25m 08s
Jul 11 2011,8,7,3,1,1,10,1,1014.0622987628043,01h 48m 51s
May 25 2011,2,4,3,1,1,10,1,1108.9819108961588,01h 03m 43s
Aug 22 2011,5,3,3,1,1,11,1,929.380797768498,00h 58m 12s
Apr 16 2011,8,3,3,1,1,10,1,1795.7472889416688,00h 59m 06s
Jul 10 2011,17,7,3,1,1,11,1,886.2980273578397,02h 06m 14s
Nov 11 2011,17,3,3,1,1,11,1,797.9537302662809,01h 58m 33s
Apr 22 2011,51,4,3,1,5,5,1,1189.2893603416485,01h 35m 07s
Mar 24 2011,8,7,1,1,1,5,1,1082.7931721922746,01h 50m 24s
Sep 18 2011,51,4,3,1,5,5,1,1051.6309158390593,01h 13m 04s
Oct 15 2011,19,3,3,1,1,10,1,1252.2276643578498,03h 14m 08s
Nov 08 2011,9,3,99,1,1,11,1,6.0219999999999996e+23,06h 00m 02s
Apr 26 2011,8,7,3,1,1,10,1,1491.4394500930339,02h 02m 16s
Jan 12 2011,17,3,3,1,1,11,1,1018.6238096325433,01h 57m 53s
Sep 05 2011,8,4,3,1,1,5,1,924.314580053725,01h 37m 48s
Jan 02 2011,2,7,3,1,1,10,1,740.6989371706402,01h 54m 21s
Jan 20 2011,51,4,3,1,5,5,1,472.08439289481964,01h 30m 26s
Mar 20 2011,17,3,3,1,1,11,1,938.649516863118,01h 47m 35s
Apr 21 2011,2,7,3,1,1,5,1,1152.1115530349116,02h 03m 02s
Jul 03 2011,8,4,1,1,1,5,1,843.8549823762281,05h 43m 59s
Oct 29 2011,2,3,3,1,1,11,1,737.5107749826302,01h 30m 21s
Nov 09 2011,17,4,3,1,1,5,1,790.6703527278776,02h 02m 29s
Jul 07 2011,8,7,3,1,1,5,1,855.7851748869409,05h 43m 14s
Feb 22 2011,17,3,1,1,1,11,1,805.0855947218665,01h 17m 04s
Sep 30 2011,8,7,1,1,1,93,1,1033.3212229928477,01h 27m 43s
Jun 11 2011,8,7,1,1,1,5,1,948.8163338869911,01h 53m 31s
May 01 2011,8,7,1,1,1,5,1,6.0219999999999996e+23,06h 00m 00s
Jul 26 2011,8,7,1,1,1,5,1,897.120622494382,01h 53m 27s
May 14 2011,8,7,3,1,1,10,1,1165.926435743582,01h 56m 35s
Feb 12 2011,8,7,3,1,1,93,1,986.3598868119394,01h 45m 36s
Sep 17 2011,8,7,3,1,1,5,1,785.758392256755,01h 50m 56s
Oct 28 2011,51,4,3,1,5,10,1,698.2084584914805,01h 37m 50s
May 29 2011,19,3,3,1,1,10,1,1170.6787097190822,00h 35m 41s
May 08 2011,2,4,3,1,1,5,1,906.5150304368685,01h 31m 29s
Oct 17 2011,17,3,3,1,1,11,1,1008.0849661140574,01h 58m 03s
May 15 2011,8,7,3,1,1,10,1,1194.0573345882626,01h 59m 18s
Oct 27 2011,2,4,3,5,7,5,1,635.5246513661068,04h 56m 21s
Jan 02 2011,51,4,3,1,5,5,1,895.3772592612283,01h 00m 40s
Aug 28 2011,17,3,3,1,1,11,1,1675.82263942586,01h 51m 50s
Oct 05 2011,17,3,3,1,1,11,1,658.9530691737123,01h 15m 32s
Apr 24 2011,8,7,3,1,1,10,1,1031.2684883149645,01h 33m 39s
Oct 25 2011,2,4,3,1,7,5,1,809.8035915518808,04h 07m 45s
Jun 14 2011,8,7,3,1,1,10,1,992.8548568570113,01h 44m 10s
Jan 20 2011,8,7,1,1,1,93,1,503.2802144077195,01h 57m 21s
Jul 28 2011,19,3,3,1,1,10,1,1068.1316264654258,00h 44m 09s
May 19 2011,8,7,3,1,1,10,1,1057.176124963907,01h 03m 16s
Dec 25 2011,51,4,3,1,1,5,1,602.430713002538,01h 25m 55s
Mar 13 2011,8,7,1,1,5,5,1,6.024035819294183e+23,01h 58m 44s
Apr 15 2011,17,7,1,1,1,5,1,1266.69178603115,02h 08m 38s
Aug 28 2011,8,3,3,1,1,11,1,1641.1706205625017,01h 29m 09s
Nov 08 2011,8,7,1,1,1,3,1,650.5383549514344,01h 46m 20s
Nov 26 2011,8,7,1,1,1,5,1,671.5880579408614,01h 54m 46s
Jan 14 2011,8,7,3,1,1,10,1,455.6529423291789,01h 46m 32s
Apr 29 2011,8,7,3,1,1,10,1,1078.193965765506,01h 50m 48s
Jul 06 2011,2,4,1,1,1,10,1,954.2801953540575,00h 59m 14s
May 16 2011,8,7,3,1,1,5,1,1035.8912090659346,01h 24m 07s
Aug 15 2011,9,7,1,1,1,5,1,819.4815564931214,02h 02m 03s
Jul 11 2011,8,3,99,1,1,11,1,1026.6292724076384,01h 14m 56s
Feb 18 2011,8,7,3,1,1,10,1,1504.5584930574412,01h 06m 50s
Oct 29 2011,2,4,3,1,1,5,1,712.9106213185871,01h 43m 38s
Oct 09 2011,2,3,3,1,1,11,1,801.8489647710755,00h 59m 16s
Mar 01 2011,17,4,3,1,7,5,1,1176.7425856223965,01h 52m 23s
Mar 26 2011,17,3,3,1,1,11,1,839.2806623551244,01h 45m 28s
Jan 24 2011,19,3,3,1,1,10,1,679.8971657990766,01h 22m 14s
Feb 11 2011,8,4,3,1,5,5,1,760.2293988930892,05h 50m 55s
Jul 28 2011,51,7,3,1,1,10,1,866.9725754183469,01h 39m 38s
May 08 2011,8,7,1,1,1,5,1,6.0219999999999996e+23,05h 59m 59s
Jun 02 2011,8,7,3,1,1,10,1,1074.986509354032,01h 50m 46s
Mar 11 2011,8,7,1,1,1,5,1,1249.2354846245864,05h 53m 24s
Oct 30 2011,9,3,99,1,1,11,1,1030.468024684939,01h 35m 39s
Nov 01 2011,2,4,3,1,1,10,1,6.024035819294183e+23,01h 31m 38s
May 02 2011,8,7,1,1,1,5,1,924.4711776336985,01h 56m 33s
Apr 20 2011,19,3,3,1,1,11,1,1352.2717723284097,01h 21m 23s
Dec 20 2011,17,3,3,1,1,10,1,649.408329105355,01h 02m 42s
May 25 2011,19,3,3,1,1,10,1,1133.5161120251914,01h 06m 19s
May 23 2011,19,3,3,1,1,10,1,1284.905348854109,00h 56m 05s
Nov 23 2011,17,3,3,1,1,11,1,6.0219999999999996e+23,06h 00m 08s
May 30 2011,17,3,3,1,1,11,1,972.5383075543382,01h 33m 03s
Nov 10 2011,17,3,3,1,1,11,1,960.9228605661003,03h 38m 13s
Oct 24 2011,5,3,3,1,1,11,1,755.3713165548984,01h 08m 29s
Sep 26 2011,17,7,3,1,1,11,1,800.7235162592237,02h 05m 32s
Feb 07 2011,8,3,1,1,1,93,1,631.2896398343224,05h 23m 01s
Jun 24 2011,8,7,3,1,1,10,1,1115.3385182180068,01h 35m 20s
Apr 01 2011,17,3,3,1,1,11,1,981.2128036644469,02h 03m 39s
Sep 10 2011,19,7,1,1,1,10,1,633.7760976939633,01h 19m 37s
Sep 10 2011,8,7,3,1,1,5,1,601.1174948035397,00h 57m 55s
Jul 07 2011,8,4,3,1,1,10,1,933.4074754854312,01h 21m 30s
Jun 26 2011,2,7,1,1,1,5,1,963.9519806452281,01h 23m 44s
Sep 30 2011,8,7,1,1,1,5,1,1031.7439487448385,01h 49m 56s
Sep 10 2011,17,3,3,1,1,11,1,604.5443878251419,01h 27m 05s
Jun 15 2011,8,7,1,1,1,5,1,948.4510589493647,01h 44m 36s
Oct 19 2011,5,3,3,1,1,11,1,1377.2413850486207,01h 01m 55s
Jan 30 2011,17,3,3,1,1,11,1,514.9237020671442,01h 40m 58s
May 04 2011,17,3,3,1,1,11,1,906.0651678194863,01h 24m 55s
Dec 22 2011,19,3,3,1,1,10,1,571.4446503305945,03h 38m 11s
Jun 25 2011,17,4,3,1,1,11,1,982.6119923149222,01h 50m 58s
Sep 13 2011,2,3,3,1,1,5,1,872.63691804612,01h 29m 34s
May 17 2011,19,3,3,1,5,10,1,1121.270408075503,00h 47m 37s
Nov 04 2011,51,4,3,1,1,5,1,760.7516434175459,01h 08m 30s
Dec 30 2011,8,7,3,1,1,10,1,611.7801354704512,01h 47m 36s
May 07 2011,19,3,3,1,1,10,1,1061.4420968054978,01h 07m 49s
Apr 21 2011,17,3,3,1,1,11,1,1146.3925038004625,01h 48m 41s
Apr 13 2011,19,3,3,1,1,10,1,983.1769271152691,00h 58m 45s
Jul 26 2011,8,3,3,1,1,11,1,875.1256991719033,01h 27m 54s
Aug 15 2011,17,7,3,1,1,10,1,905.4618074032724,01h 49m 52s
Apr 05 2011,51,4,3,1,5,5,1,2404.7443596523713,01h 48m 27s
Feb 26 2011,2,4,3,1,1,5,1,765.9991834065578,01h 37m 54s
Oct 11 2011,17,3,3,1,1,11,1,711.7029396315994,01h 04m 31s
Sep 28 2011,2,3,3,1,7,5,1,664.701293797356,01h 30m 49s
Dec 03 2011,17,4,3,1,1,11,1,711.6859679091087,01h 43m 09s
Jan 22 2011,8,7,1,1,1,93,1,676.5496406022071,01h 38m 23s
May 06 2011,2,4,3,1,1,5,1,949.7823546982236,01h 07m 07s
Jul 24 2011,19,3,3,1,1,10,1,1030.3430296128927,00h 44m 18s
Feb 08 2011,17,3,3,1,1,11,1,1035.0273940064155,01h 47m 15s
Feb 22 2011,2,4,3,1,1,10,1,828.0859475533478,01h 21m 54s
Mar 26 2011,8,7,3,1,1,10,1,880.545997711515,01h 43m 10s
Jul 19 2011,8,7,3,1,1,10,1,843.8374615924818,01h 35m 25s
Feb 15 2011,2,4,3,1,1,5,1,1095.96840079597,00h 47m 31s
May 22 2011,17,3,3,1,1,11,1,1075.864826953135,01h 38m 36s
Aug 09 2011,2,4,3,1,1,5,1,924.6243924002003,01h 28m 04s
