start_date,mp_physics,ra_lw_physics,ra_sw_physics,sf_surface_physics,bl_pbl_physics,cu_physics,sf_sfclay_physics,fitness,ghi_error,wpd_error,runtime
Dec 18 2011,11,1,2,2,5,99,1,20221.1311458336,7098.99,37475916.0,02h 08m 11s
Aug 06 2011,10,99,3,5,8,5,1,19804.120634942985,17343.77,8256428.0,04h 02m 50s
Jan 28 2011,17,3,3,5,11,10,1,16814.96207412501,8334.02,26709578.0,03h 46m 23s
Jan 20 2011,18,7,1,1,9,7,1,12764.764576846219,8052.28,17864130.0,03h 02m 13s
Sep 15 2011,50,1,2,4,10,1,10,5.023871924411247e+23,6.0219999999999996e+23,6.0219999999999996e+23,01h 24m 07s
Oct 27 2011,3,3,1,7,11,1,1,13752.533365153631,8127.99,18845260.0,00h 46m 07s
Aug 15 2011,51,1,99,5,4,11,1,6.0219999999999996e+23,6.0219999999999996e+23,6.0219999999999996e+23,00h 00m 00s
Aug 30 2011,21,3,1,4,1,1,4,6.0219999999999996e+23,6.0219999999999996e+23,6.0219999999999996e+23,00h 00m 00s
May 30 2011,51,5,99,2,4,16,4,30296.519430421526,17065.15,32055474.0,02h 12m 46s
Feb 08 2011,2,99,4,4,8,14,1,20759.956872936964,8580.86,35137248.0,01h 22m 09s
May 24 2011,51,3,99,5,11,3,1,37803.02843592578,21829.38,39240368.0,03h 38m 11s
Oct 15 2011,8,1,99,5,1,11,1,40562.98124840969,10114.82,78242560.0,03h 47m 30s
Jan 20 2011,51,1,99,5,1,11,1,14424.543073505025,7935.25,21979000.0,02h 50m 55s
Dec 16 2011,18,7,1,5,9,7,1,27584.994828782008,6279.47,56128552.0,03h 48m 50s
Sep 23 2011,18,1,99,4,4,3,4,19742.061466989027,17787.05,12617690.0,02h 53m 12s
Jan 20 2011,50,1,1,4,10,1,10,12772.476757414574,8031.98,17913664.0,01h 18m 12s
Feb 26 2011,10,99,3,4,8,5,1,15754.25971006219,9733.87,20247728.0,01h 06m 26s
Jan 16 2011,10,31,7,5,8,1,1,3.870891091760363e+23,6.0219999999999996e+23,6.0219999999999996e+23,05h 44m 58s
Dec 05 2011,51,1,99,5,1,11,1,22035.76707356746,8056.44,40172800.0,03h 48m 08s
Mar 03 2011,50,1,1,4,10,1,10,23530.647682303596,11157.26,35801988.0,01h 09m 50s
Oct 28 2011,21,4,3,4,12,10,1,14749.902140525312,10077.95,17973408.0,01h 04m 57s
Feb 21 2011,13,4,3,4,1,99,1,28734.660659274803,8850.42,52867632.0,01h 30m 08s
Aug 10 2011,10,99,3,5,8,5,1,6.0219999999999996e+23,6.0219999999999996e+23,6.0219999999999996e+23,08h 00m 08s
Oct 26 2011,10,31,7,4,8,1,1,33760.81130536075,24837.95,37836408.0,01h 22m 45s
Jun 07 2011,21,3,3,7,12,10,1,26322.6121897759,17616.53,20947502.0,01h 17m 11s
Jun 26 2011,13,4,3,4,1,10,1,27459.076520800234,20282.09,17039510.0,00h 58m 16s
Mar 18 2011,2,5,4,2,4,16,4,35057.36950991956,12811.84,58830464.0,03h 29m 00s
Oct 10 2011,2,1,99,5,8,94,1,19763.514810064342,12597.1,24112060.0,05h 23m 27s
Feb 04 2011,10,31,7,4,8,1,1,36733.58349401707,19737.87,55169288.0,01h 16m 44s
Oct 28 2011,18,7,1,5,9,7,1,15392.181072332663,8687.43,21840644.0,05h 29m 04s
Dec 03 2011,4,3,2,7,4,5,4,19059.962049361944,7652.64,33676768.0,01h 53m 09s
Nov 30 2011,10,99,3,5,8,3,1,22510.74809680366,7045.0,42699612.0,04h 30m 23s
Jan 31 2011,50,1,1,4,10,1,1,6.0219999999999996e+23,6.0219999999999996e+23,6.0219999999999996e+23,00h 00m 00s
Sep 04 2011,13,3,3,7,8,16,10,6.0219999999999996e+23,6.0219999999999996e+23,6.0219999999999996e+23,00h 00m 00s
Nov 24 2011,3,99,4,1,12,99,1,6.0219999999999996e+23,6.0219999999999996e+23,6.0219999999999996e+23,00h 00m 00s
Sep 15 2011,13,3,2,7,11,1,1,22578.934195000787,16767.24,20382326.0,01h 03m 50s
Mar 19 2011,13,3,2,7,4,3,4,6.0219999999999996e+23,6.0219999999999996e+23,6.0219999999999996e+23,08h 00m 04s
Sep 19 2011,4,4,3,4,12,99,1,19308.630437462947,12630.0,21153800.0,00h 51m 04s
May 10 2011,18,4,3,4,12,99,1,32077.269371024668,17369.52,37126216.0,01h 33m 16s
May 21 2011,13,7,1,5,9,7,1,26021.01110279686,16526.5,23758888.0,03h 47m 34s
May 24 2011,10,99,3,5,12,5,1,31769.684268771845,19007.66,31449360.0,03h 28m 03s
May 14 2011,13,4,3,4,8,99,1,23305.39878563405,15972.02,19126930.0,01h 36m 20s
Aug 30 2011,10,1,3,5,8,5,1,18007.639860860807,14738.82,11970284.0,04h 05m 16s
Nov 07 2011,51,99,99,5,1,11,1,25858.04768020916,9973.14,45092028.0,04h 16m 31s
Nov 12 2011,3,3,2,7,4,1,1,6.0219999999999996e+23,6.0219999999999996e+23,6.0219999999999996e+23,00h 00m 00s
Nov 10 2011,4,3,2,7,11,3,4,6.0219999999999996e+23,6.0219999999999996e+23,6.0219999999999996e+23,00h 00m 00s
Apr 30 2011,21,4,3,4,11,10,1,30330.24150340142,14896.83,39381084.0,02h 01m 43s
Sep 14 2011,8,3,99,5,1,3,1,27241.387939183925,17391.18,30083132.0,04h 21m 45s
Mar 30 2011,3,3,2,7,11,94,1,19946.305405998366,15021.02,17565852.0,00h 42m 43s
Feb 09 2011,2,1,4,5,8,1,1,24390.487690294547,9556.37,42085492.0,03h 20m 26s
Apr 12 2011,3,3,2,7,11,1,1,31040.072845369432,14252.33,44119068.0,00h 47m 54s
Aug 02 2011,3,3,2,7,11,1,1,25670.554287289833,18963.94,18143986.0,00h 39m 05s
May 26 2011,13,99,4,1,11,99,1,29622.1450483039,15280.0,34838820.0,00h 45m 57s
Jan 02 2011,17,3,3,1,12,10,1,18528.185791902717,6116.2,34859796.0,05h 57m 36s
May 03 2011,2,1,4,5,8,94,4,6.0219999999999996e+23,6.0219999999999996e+23,6.0219999999999996e+23,00h 00m 00s
May 28 2011,4,3,2,7,4,3,1,6.0219999999999996e+23,6.0219999999999996e+23,6.0219999999999996e+23,00h 00m 00s
Jun 17 2011,18,7,1,5,8,7,1,6.0219999999999996e+23,6.0219999999999996e+23,6.0219999999999996e+23,08h 00m 05s
